id,Acer_Capillipes,Acer_Circinatum,Acer_Mono,Acer_Opalus,Acer_Palmatum,Acer_Pictum,Acer_Platanoids,Acer_Rubrum,Acer_Rufinerve,Acer_Saccharinum,Alnus_Cordata,Alnus_Maximowiczii,Alnus_Rubra,Alnus_Sieboldiana,Alnus_Viridis,Arundinaria_Simonii,Betula_Austrosinensis,Betula_Pendula,Callicarpa_Bodinieri,Castanea_Sativa,Celtis_Koraiensis,Cercis_Siliquastrum,Cornus_Chinensis,Cornus_Controversa,Cornus_Macrophylla,Cotinus_Coggygria,Crataegus_Monogyna,Cytisus_Battandieri,Eucalyptus_Glaucescens,Eucalyptus_Neglecta,Eucalyptus_Urnigera,Fagus_Sylvatica,Ginkgo_Biloba,Ilex_Aquifolium,Ilex_Cornuta,Liquidambar_Styraciflua,Liriodendron_Tulipifera,Lithocarpus_Cleistocarpus,Lithocarpus_Edulis,Magnolia_Heptapeta,Magnolia_Salicifolia,Morus_Nigra,Olea_Europaea,Phildelphus,Populus_Adenopoda,Populus_Grandidentata,Populus_Nigra,Prunus_Avium,Prunus_X_Shmittii,Pterocarya_Stenoptera,Quercus_Afares,Quercus_Agrifolia,Quercus_Alnifolia,Quercus_Brantii,Quercus_Canariensis,Quercus_Castaneifolia,Quercus_Cerris,Quercus_Chrysolepis,Quercus_Coccifera,Quercus_Coccinea,Quercus_Crassifolia,Quercus_Crassipes,Quercus_Dolicholepis,Quercus_Ellipsoidalis,Quercus_Greggii,Quercus_Hartwissiana,Quercus_Ilex,Quercus_Imbricaria,Quercus_Infectoria_sub,Quercus_Kewensis,Quercus_Nigra,Quercus_Palustris,Quercus_Phellos,Quercus_Phillyraeoides,Quercus_Pontica,Quercus_Pubescens,Quercus_Pyrenaica,Quercus_Rhysophylla,Quercus_Rubra,Quercus_Semecarpifolia,Quercus_Shumardii,Quercus_Suber,Quercus_Texana,Quercus_Trojana,Quercus_Variabilis,Quercus_Vulcanica,Quercus_x_Hispanica,Quercus_x_Turneri,Rhododendron_x_Russellianum,Salix_Fragilis,Salix_Intergra,Sorbus_Aria,Tilia_Oliveri,Tilia_Platyphyllos,Tilia_Tomentosa,Ulmus_Bergmanniana,Viburnum_Tinus,Viburnum_x_Rhytidophylloides,Zelkova_Serrata
57,-8.018333,-15.039369,18.514715,2.7606604,-6.497079,6.2210345,-9.957168,-1.9717559,0.7746633,9.172733,-7.990097,-17.826477,6.0219707,-22.6945,-13.285167,-3.9927015,-16.12511,-6.9752975,8.578196,-16.799637,-20.195362,-9.344883,1.0316991,2.3616047,20.69417,-4.34395,3.5892777,11.404178,-4.525736,-7.984255,-10.613376,-2.6176577,0.4757871,-13.032492,5.1646447,5.3560486,-7.769943,3.7729924,11.693974,7.681347,5.22656,-7.2253656,33.795074,5.8519464,-2.8964443,-1.036257,5.853893,-1.4040227,-0.13578162,-29.169582,-11.839084,8.584269,0.3721199,-18.360514,35.11457,0.27621502,-11.648064,-19.706846,-7.160145,19.913673,-26.203611,40.74554,0.7204225,19.950394,20.108294,-7.6559157,22.915112,-3.486699,-13.476026,0.49868113,25.291367,24.323475,5.0920224,21.796394,-0.8681754,19.100693,8.19462,-3.6444402,5.0577564,-11.262239,20.737762,1.5475446,7.2332077,13.5923195,2.7313495,-4.08397,-19.688232,10.980862,-11.37183,-6.1031036,-27.235264,-8.014875,-8.413835,-3.3971238,-16.444235,-10.979317,25.719013,-19.340061,6.496186
59,-20.401695,-2.1968904,0.8640125,-0.4766659,-7.279562,-9.469925,-2.1185422,-0.15406357,-4.998074,1.143753,-2.110434,-8.96121,-6.4314876,-13.807337,-8.148316,-4.115368,3.3180194,-13.25778,6.3796296,20.300297,-3.5957766,-4.951043,1.1640053,-21.531958,3.2629633,-7.031447,-13.486825,-9.840359,-16.739773,23.550766,5.5616045,-0.9058535,0.5150709,12.193728,-5.205677,-5.7618456,-10.0540695,4.7879853,-21.22155,-2.827771,6.2562537,-0.8313521,1.3943189,-1.2942932,-20.080397,4.480348,-4.4731545,1.5023298,-15.265921,13.749764,13.995359,-10.355105,-2.9999833,6.0211,19.427383,25.606056,24.151443,15.609751,-11.735812,7.7820563,14.54811,-9.415522,-21.692364,-5.052233,-4.313651,17.303171,-8.684539,14.355194,37.844822,33.14517,7.225935,-9.402518,2.9981246,-7.4338493,5.436181,-1.1732966,16.674088,1.7548041,-2.4327357,-5.3759956,-1.2077936,-0.08332735,14.739111,-5.39205,18.311375,-8.942917,23.536167,25.289217,17.056557,-10.889598,23.16325,-15.906666,-4.681096,-17.235018,-7.38789,-8.812143,-5.26497,-7.322653,-27.81945
62,-8.5910015,-11.9066105,2.0746763,-9.306017,-2.6639428,-1.9281299,-2.716192,-2.5548651,-5.0747814,-5.335408,-3.155563,-11.553694,-2.2071655,6.741215,-5.4797935,0.015038192,-1.3385687,2.3442192,14.337374,1.9654641,-17.794962,-5.732726,15.873409,-9.554461,4.92552,-10.262928,-12.805083,4.6134806,13.650099,21.836386,14.646242,-12.464425,-7.499245,-13.050489,-3.514955,1.5907185,-5.203116,7.571027,12.531296,0.72400427,-2.6333039,-10.40365,6.073447,12.537621,5.530838,-9.423304,-4.255771,16.258556,-6.3541746,15.487734,0.9524019,-5.6704597,-7.1599836,-2.7020307,9.652901,6.439336,19.657642,34.642212,-4.463634,3.6283977,-11.537188,-5.433858,1.4848703,3.6041431,-3.954382,-10.81963,8.81344,24.638231,13.744108,24.141129,7.5972137,-0.67634594,10.23646,-3.882726,-11.644289,-7.675254,0.04151869,23.696445,4.0602274,-2.89791,-6.020849,2.1448016,6.995716,-3.105246,7.318362,-3.9092968,17.773247,10.29441,34.651222,15.372366,6.032244,-2.521387,-7.5714254,-7.0028915,-11.66746,-3.6403308,1.3773291,-7.330041,1.5826085
65,-2.1232085,-11.548158,2.512,-4.940666,-7.507866,-4.523443,-1.0736452,2.1111674,-5.038581,-7.6793575,-9.536121,-1.7440591,-2.0683918,9.39004,-3.5685532,-1.8546245,13.744328,-5.3997536,8.240133,13.716848,-21.029127,0.8583273,7.1635227,-11.679502,1.0784869,-12.779678,-15.621538,5.0751033,10.25293,20.108099,3.5282068,-16.965065,0.6358057,-15.993816,-12.466964,1.7716525,-3.2471697,8.900729,6.9759226,-8.303983,-7.0416436,-3.2079325,4.446413,16.146633,-1.7454326,-12.954442,-11.4119835,10.43072,-1.3547518,27.417355,-4.263673,-13.120266,-13.604409,4.546178,14.247785,12.885585,15.616388,22.207682,-7.9689283,10.425565,0.98879516,-6.7576,-3.6643975,3.1843128,-6.299514,0.7961543,7.513013,25.30048,6.6179504,6.457694,12.141614,2.8248265,10.384104,-2.9841733,-4.9424887,-7.955006,-2.329385,34.7154,1.2775213,-9.053701,-5.0337515,-1.6822708,6.8355775,-4.0462837,17.545557,-2.5420551,16.35141,8.503939,21.852741,13.056496,18.955816,-3.580367,-6.0202565,-3.2902603,-13.32847,6.2425795,-4.7217493,6.9980726,4.290658
68,-15.64984,41.20974,-8.442375,15.311892,29.085445,13.954722,24.770098,12.104355,17.615126,26.372898,17.521095,17.184666,-19.931412,1.1180611,13.236608,-9.731276,-2.769101,24.646837,-22.997358,-16.65265,25.106115,-11.375641,1.794227,-0.0779295,-22.768547,9.924583,20.361954,-39.22334,-20.900856,-23.945751,0.5433016,15.821919,-17.404222,-0.6872367,-5.4471264,13.60609,6.5594788,-21.012175,-25.711044,-5.0723925,-19.33844,-8.195816,-11.256933,-0.9898744,9.681092,13.301078,31.084984,-13.955421,5.0588756,-22.90433,7.7446117,-1.6105487,-4.058317,0.1841045,-9.1425705,-16.425411,-12.535474,-17.574223,9.841295,-6.7954407,-11.47626,-8.175433,-12.686117,14.551015,-34.111164,-5.3311105,-3.024534,-34.30524,-6.3474274,-6.847174,-35.996395,8.896753,-28.645317,-11.227101,2.7812662,-9.465166,-1.2167381,-31.683374,24.5189,11.827258,13.475908,-7.902863,-10.927104,6.0454044,-6.0330853,9.316104,-0.48523325,-39.514606,-23.353262,-20.326015,-24.587074,-5.2369914,11.598188,0.9309802,19.752853,-13.656452,-7.205013,-9.173537,-16.823044
70,-6.4305744,-11.730716,2.3619132,-2.5487099,-0.56525517,-6.024454,-5.076955,0.7182369,-5.9156947,0.32677042,-4.216852,-13.947414,0.04483138,-16.340591,-11.704056,14.318071,5.1604714,-10.8852005,16.172556,4.219684,-19.376223,3.897698,-1.3510644,-8.970331,2.7081046,-4.9394593,-8.641672,5.7398653,14.280191,24.860027,-3.8616874,-7.9689064,3.2145019,-10.4157715,-0.60782135,-0.34079826,-3.0844774,6.8351746,2.0686395,4.2811427,0.6135621,-0.075179935,6.1078463,1.223512,-13.090471,-7.1110935,-8.310843,2.1842074,-17.984947,19.636112,-8.968418,-0.23354913,-7.1980286,-13.898361,19.150375,20.864712,23.693743,9.086572,-8.645026,10.920912,-2.808208,1.9148252,-3.717533,1.313237,9.130605,5.567455,2.1046426,21.795658,13.284707,13.775935,37.47964,-1.0351212,34.39882,-0.2573228,-6.4086,-2.219564,11.432886,26.753881,-3.2128923,-7.2846255,-1.796558,0.99816966,17.134468,-5.9785786,14.870578,-10.476375,2.084918,27.474777,30.055096,18.29156,27.382948,-8.323009,-4.5167475,-10.889357,-7.669875,-4.487876,3.9949563,-3.0328438,-10.38234
74,1.7741178,-12.94903,6.954578,-4.1814456,0.8694495,-7.9068513,-1.5224369,3.3177469,-4.1732206,-0.9384542,-3.0242007,-10.5074215,0.067136705,-1.9629508,-7.8135543,25.256445,-5.347828,-7.2394385,7.515273,-9.203503,-18.779375,1.6706667,-1.3473762,-9.839876,6.2820683,-8.737668,-16.141098,2.194567,44.086582,28.29195,8.486543,-9.797238,-0.3724054,-12.366724,-4.5688696,4.533694,-5.578835,-3.951659,13.453747,-3.6368108,-7.834569,-0.7390299,8.752937,-1.4679668,-0.0046621263,-3.9785705,-5.6842737,2.6930711,-6.091152,18.303453,-0.31489527,-1.6276951,-6.8544903,-4.2230215,2.3211098,7.8655357,23.051374,8.395597,-8.569413,11.530727,-7.5928125,1.9259393,-2.962762,13.059727,4.154945,-5.869966,2.559366,10.947109,8.585193,18.246618,25.128366,-0.11440253,26.640486,-1.3550253,-16.630299,-4.7774177,9.205278,16.112375,4.690354,0.41421968,5.8191237,0.800336,23.193825,-1.8212025,7.2091393,-2.3476453,5.819975,14.751017,27.9127,30.651564,18.613527,-5.957758,-4.8943,-2.670792,-13.067201,-9.995764,1.529327,-13.595288,10.917891
77,-2.1606555,-5.6036167,2.962278,-2.0513723,3.4876564,-2.4926019,1.9944239,0.5881735,0.22245969,-1.9981728,-1.5001928,-8.327295,-1.7209845,-8.572068,-7.828681,44.27899,-2.038005,-8.1702,3.341557,-6.3553925,-15.10169,5.645789,5.085304,-0.46579397,3.718762,2.3927736,-6.1130514,5.3483887,30.442791,22.759071,2.6932552,-4.909896,3.5761633,-6.6247725,2.6014097,6.2592916,2.9559078,8.47085,9.885719,7.3046184,4.001512,-3.5264952,3.6402407,-2.796059,-2.4506285,-2.9590573,-3.747121,-8.204113,-13.537525,3.2369435,-12.752604,5.0305037,-4.232,-12.228099,-3.422574,1.4025764,17.114883,5.944306,-8.830723,7.042725,-7.530918,5.574623,4.3855658,6.4449916,6.14938,-0.6411903,4.443597,11.890919,-0.83456016,-1.0471995,26.131424,-0.018435806,33.464558,-1.3276923,-12.200457,-6.437762,8.451996,18.959074,0.5860583,0.8589165,5.7297688,-2.5404308,15.663452,-6.8076396,2.2547145,-7.304038,-6.0593443,14.749987,18.244177,19.257841,14.30379,-3.924304,-0.9068829,-1.2870587,-4.111263,-10.574447,5.1133084,-1.8602192,-4.2514334
79,-3.525124,10.949139,36.60317,7.381156,24.607126,34.948696,29.303288,19.296959,9.993923,28.453634,-0.6361635,9.771977,-21.37234,-0.6149585,-4.1738625,7.5397015,0.64018965,20.580858,-8.175504,-18.516197,-6.444364,-8.996803,4.731825,-6.691919,4.182023,-6.8081093,-0.39491612,-16.714195,26.425987,-4.1526165,2.9471903,-1.8332338,-30.739645,-14.619205,-8.144252,56.24984,-7.243367,-13.747854,-3.030248,-11.039507,-9.294186,-2.7589698,6.9199777,8.057266,18.321869,-4.899875,17.773327,-2.7793837,11.5683155,-10.093009,-0.30130398,-7.2443438,-23.005932,-6.247463,-7.4979744,-5.3407598,-21.051397,-20.555304,-6.6636477,11.038766,-27.266893,10.775232,-17.027267,21.338203,-31.56583,-13.707812,18.89923,-19.548262,-15.724574,-5.4614725,-7.005268,27.631002,-4.5161705,-7.15316,-5.6751432,-20.13372,-0.870172,-6.419498,15.070912,-1.6758866,17.226673,-1.4255384,2.4628382,16.902714,12.991577,10.628038,-3.1540105,-23.623922,-7.9653177,1.7357061,-16.940369,-7.3358564,-1.7266908,15.989938,-9.200947,-13.2309065,6.836691,-12.518512,4.587228
86,-12.994034,-5.1732144,4.1998615,-5.75412,-2.009401,-5.640904,-4.9816427,-5.4882793,-6.8489604,-0.63313925,-10.401761,-5.532032,-11.928233,-26.112806,-15.006381,12.306843,12.113954,-16.480505,16.142696,15.945171,-14.453597,2.5193539,12.547225,-9.083998,17.236153,-3.975795,-11.211302,3.5940087,-7.9910164,19.542858,-11.886472,-5.7783546,5.69839,7.4208937,6.7537937,-0.64847314,-2.1044383,15.558073,-4.2448726,7.304466,23.679787,1.1751862,3.3789308,-1.5415313,-22.860205,-8.546177,-11.47418,-5.710697,-17.19209,1.9218206,-1.8386171,-6.616818,-4.7484827,-11.199803,9.08829,22.987375,11.235228,1.8264759,-11.987013,8.256966,10.779068,-3.495561,-9.277379,-6.348259,0.06320885,19.68146,2.1841767,22.00675,10.346245,-0.23419443,47.24909,-6.2744546,23.369772,-9.614903,9.311499,0.043489397,21.39526,25.614635,-1.6059909,-6.966138,-1.9976001,2.9320374,19.735538,-9.950359,19.392506,-12.208146,-3.815711,38.569237,5.3694935,-5.819397,15.196371,-10.818836,-8.066721,-9.766226,-13.339252,4.1185517,3.1431916,3.653175,-25.883205
89,-0.5472572,-4.8440247,-0.9460375,-5.239057,-8.690003,2.6777384,-1.0179216,-4.8497157,-2.5866833,-5.6308875,-9.317873,3.6082177,-9.765658,13.6500225,-5.454098,-33.44163,11.240232,3.414227,-4.491889,18.854889,-5.5438666,-11.289148,8.528841,-3.4047728,10.456775,-16.738852,-7.5556803,-7.008181,-15.205535,-3.3197534,11.344386,-10.309867,-4.350794,3.8128536,-7.615129,-9.620623,-6.141599,8.335081,4.751644,-9.95456,4.8893986,-4.4401712,1.3092625,19.81021,0.6683166,-8.663763,-1.9276773,12.988309,12.9989195,-2.288729,18.491419,-18.633097,-7.9605417,21.878202,16.940893,9.981929,10.697365,9.78899,-1.8397363,-3.4597218,9.478518,-14.339624,-13.079512,-3.663447,-18.0139,-3.2184472,0.043893456,8.717062,10.578904,0.8996073,-14.914721,-0.12597269,-25.8377,-10.963431,19.01485,-1.4863509,-3.9262464,-4.71508,8.516197,-10.059395,-11.299287,6.965248,-6.7845325,1.469049,12.436543,12.571508,12.382601,-6.422517,-12.049806,-11.781222,-10.482776,-9.087352,-5.663982,-6.0498924,-11.774178,10.933896,-5.753636,3.7936046,9.286802
90,-3.7866797,2.2181144,6.9716535,-1.5209087,-8.68078,4.013734,5.436563,-1.8465042,-0.9967327,-2.7715676,-13.097077,9.347243,-16.034386,3.8190837,-6.0295897,-22.576284,12.772785,-0.041707665,-15.130719,11.934679,7.6976094,-9.568576,6.2073607,4.9754066,14.310594,-11.398473,-3.9712076,-9.512429,-24.433008,1.2587318,4.280007,2.4166145,2.642343,16.683624,-5.0193353,-8.884638,-7.9032683,6.8207445,-7.4467964,2.1761606,14.930269,-0.47634086,-1.8091416,13.652834,-5.0986853,-1.9889004,-4.1153946,-12.8749485,5.05695,-6.6697383,15.857536,-22.193157,-9.847784,13.072469,13.452522,8.211203,-2.7480206,-3.5349343,-4.498102,0.64748794,25.820955,-14.81871,-17.458279,-11.373492,-24.034023,9.316362,0.022001296,-3.4151797,5.4917274,-6.118764,-11.066296,-5.2435937,-21.488409,-16.501152,27.336405,-4.690805,0.7638947,-8.354397,4.0394144,-12.584662,-5.691848,3.613779,0.97958076,-6.6048727,9.2662115,12.049617,4.5204115,-4.1356416,-20.307505,-25.804691,0.12234694,-15.37463,-2.3712637,-6.4287233,-8.896924,8.908557,-8.713605,18.21862,-8.926782
91,-24.099237,-0.38031566,5.2633686,-10.138359,-5.93239,0.7997351,-5.44458,-5.943267,-4.318885,4.9407363,-2.6930482,1.446814,-9.897794,-1.9380827,-1.1091931,-28.999382,6.921115,9.412149,12.833031,15.31561,10.697344,-19.468533,19.637413,-12.260017,6.019587,-13.536992,-0.89149666,-5.66376,-33.415493,-11.571151,-1.3941536,6.0502906,-13.752028,11.904601,-0.26028046,-6.0579214,-13.364302,-4.324965,-19.546982,2.4545407,10.515882,-8.578468,0.7882899,11.040096,-7.1011767,-4.505889,0.5868853,23.502981,13.593473,-4.025565,27.177444,-17.563917,-0.5387057,5.1158853,10.370016,10.086883,12.999411,6.886969,3.6184351,-8.567876,1.8961153,-17.647663,-14.244256,-10.284489,-17.752695,6.0516963,3.415595,-2.5109198,10.881779,22.617517,-4.6046696,-11.636778,-22.024548,-10.172361,22.691048,1.8800471,6.4596586,-7.4527125,6.528724,-9.69624,-3.7450464,11.410985,7.455413,2.2980137,12.894423,-5.5676594,13.35873,9.182981,-10.336819,-12.061243,-23.7116,-4.2574553,-10.230898,-10.72026,-10.86674,16.91469,-4.7832494,-3.4504209,-16.613113
93,9.405051,-3.8243606,2.180144,-3.6743932,-7.571039,0.17587486,2.9496,-4.3661456,-7.881407,-8.158513,-11.680446,6.52818,-10.629203,17.357038,2.147783,-23.422483,20.420969,2.2433534,-13.676845,2.026485,5.595426,-6.7920074,3.735481,10.660364,4.171762,-12.280777,-11.606266,-12.214711,-5.569706,9.9184,21.097593,-7.6187897,1.5513057,2.4710276,-6.4490747,-7.5558214,-9.898637,-1.7160218,3.4415019,-8.391086,0.73379517,-2.3137949,-0.7123419,23.315582,12.567141,-0.7451428,-5.4898977,-6.4494815,10.69672,3.8141723,19.621597,-20.816204,-10.275946,22.91716,1.8332648,1.8977307,-1.1327515,2.6725922,0.0477089,7.19626,15.212961,-15.66078,-12.61347,-0.9093094,-22.221113,-8.498622,-0.30521914,-0.47388747,2.6920526,2.349544,-17.745306,-5.6786966,-23.63943,-19.612083,4.8886642,-4.94839,-8.352829,-4.920268,8.034563,-3.18546,-10.720339,0.59198785,4.949771,-9.232676,12.290404,18.402832,1.6867383,-16.62864,-18.52386,-11.900358,-2.6563828,-10.600872,-2.169569,4.6882405,-10.147218,9.648827,-13.425004,10.019581,9.285795
94,-0.73165834,26.953806,1.4630792,19.388515,40.123463,12.305365,23.43981,19.03247,17.274303,30.77814,18.627466,12.220911,-13.565122,-3.221492,4.970521,-0.76346767,-4.5427265,21.110132,-14.122501,-24.686844,5.5781527,-1.2468941,-5.432781,-11.277645,-14.725399,8.32582,9.977093,-28.109905,7.87183,-17.142305,2.4114563,0.84558874,-25.635344,-9.975137,-6.6526012,26.393946,4.377613,-19.940594,-6.1305676,-6.360273,-20.574446,-4.245687,-7.4372473,-5.129854,12.091,5.1900744,28.029636,-2.0981853,5.2801166,-17.288994,1.4723041,9.299373,-11.095634,-4.726359,-9.828446,-16.463253,-21.656775,-21.897789,11.553425,-0.9819868,-29.979507,7.100097,-5.2133245,16.760975,-13.850639,-14.872358,3.1258507,-28.978834,-9.156746,-2.8498697,-19.397535,18.326792,-18.069136,4.7999277,-11.705233,-13.895987,-2.9066703,-24.224598,19.575752,15.296338,8.832166,-5.2474046,-18.25708,20.427074,-1.7133393,7.2392416,-8.871689,-34.37789,-14.934426,5.085486,-25.49332,-1.423382,11.908052,6.6714973,12.934519,-16.288958,7.100136,-23.382217,8.707092
95,22.174,41.370293,-41.711403,44.7714,21.256021,-12.283792,20.6054,-3.4484391,-3.2587678,-1.3748837,10.173871,27.857899,-21.152477,-27.342875,11.654296,32.083267,4.524496,-27.890144,-56.791405,-24.530642,-11.899351,58.62933,-24.716858,11.013206,-27.433998,29.178364,22.40284,-29.56568,13.768699,13.71648,-15.207695,-11.051399,34.048363,-14.328238,-7.133698,-3.423353,68.48023,-2.2132902,4.6253843,0.5775276,-11.858597,16.303251,-20.996101,-5.8652287,-5.7141976,13.013723,9.167637,-58.353878,-37.50148,-12.576702,-36.40603,32.48315,20.94865,-7.9063687,-18.992914,-5.2463307,-25.904982,-20.28585,1.5154438,12.653027,3.826788,11.700329,14.136308,10.125532,20.525497,0.5953729,-21.933884,-12.392642,-16.096851,-56.73224,-6.438672,19.804146,4.266896,-6.328456,-34.213474,4.2052054,-12.26922,-6.5539193,20.827023,28.343252,4.7633305,-28.454302,-21.770044,-25.552258,-24.102116,12.555071,-40.8416,-39.236473,-16.836254,-11.999109,25.305244,-0.5139682,42.490585,13.807143,35.908062,-17.427677,-9.713364,1.3562751,-6.2211623
96,-18.264982,26.480003,-35.528847,20.738836,13.095846,-9.855704,5.0221424,16.778385,26.427906,21.052776,42.132725,7.7996416,11.269555,15.613554,41.381798,-5.967355,-19.459848,17.511932,-12.445932,-33.97759,28.706978,-13.654131,-4.2656565,-0.28779638,-31.395075,13.813593,36.76288,-17.625656,-10.836023,-35.44255,-6.0826583,10.991996,-18.333017,-20.147728,-13.060377,3.1045082,4.7985253,-39.365868,-26.687254,-15.872223,-42.55285,-13.997861,-23.192232,-4.6779904,19.024479,26.845407,37.223167,-3.8542266,11.595364,-11.852168,-7.608781,15.557316,8.023758,-3.165265,-6.7387877,-35.397507,-7.059152,-10.478655,14.404357,3.7524567,-29.401884,2.988752,13.828314,29.580456,-1.714127,-19.976835,-20.647041,-44.40944,-16.545052,1.388084,-47.08984,8.340639,-28.011099,9.43322,-13.970895,3.9008899,-7.789897,-29.750208,22.094017,26.47194,26.195826,-33.379623,-12.874376,6.4061832,-21.096512,2.4534788,3.0774474,-50.755512,-14.545657,2.5772972,-39.531086,35.85225,18.352354,11.618315,17.437595,-8.129021,-5.989836,-24.063463,-14.410627
97,-4.2100744,-8.444422,0.15740484,-5.6692114,-6.4119906,-1.9307848,-2.3626153,-0.07810825,-1.1403471,-3.6590953,-6.158256,-7.932348,-2.4492135,1.7707357,-7.5077863,-15.381287,7.0080967,-6.002344,15.352155,16.93704,-15.823617,-6.1858993,-0.010520935,-16.894503,6.1262846,-21.368969,-14.292917,-2.0324862,0.2728235,13.161417,1.6858947,-17.833168,-3.620826,-7.2958136,-11.017009,-0.07713878,-6.1950917,6.6331425,1.6491313,-10.395409,-4.275526,-3.7568157,5.714318,8.823117,-8.628366,-9.549543,-5.73269,18.821957,0.077456966,21.72541,6.3055,-11.18432,-9.02648,11.177111,23.897896,23.76875,20.228754,12.889013,-8.860461,8.505076,1.8587959,-5.671956,-13.955603,5.769443,-3.1798234,-2.1774886,-0.21368575,20.284924,12.431595,22.331444,4.0028386,3.9625216,3.7321763,-1.5506449,7.906336,-2.0132146,6.9075584,16.814056,4.681868,-10.097205,-6.1674204,1.9013729,4.9980645,2.1471286,21.767366,5.9201164,20.192392,14.820017,14.639263,4.922268,12.93774,-7.8601017,-6.7774577,-6.929716,-11.198923,-2.9802003,-2.3970253,-9.930946,-1.5514673
98,30.042862,47.46402,-41.981552,50.98121,22.417404,-5.6819034,19.559006,9.7645235,1.2027711,1.6181314,18.43227,11.190865,-14.063516,-44.570553,-1.0796648,61.036385,-1.3998562,-53.314606,-58.7143,-19.465744,-30.349804,78.40564,-47.05585,-7.372457,-26.837399,23.060755,20.573967,-20.784672,26.395182,33.936977,-20.320778,-15.601802,35.726578,-14.101414,-26.78157,26.563787,99.13521,8.760957,-0.589447,-7.0788007,-5.8241587,29.266212,-14.997162,-23.593071,-14.085991,8.8847885,8.9332485,-75.9706,-63.977566,-2.1766534,-50.85915,48.710716,15.926987,-10.851807,-15.570619,4.5230937,-35.219658,-27.463505,-20.640003,27.026491,8.09655,38.818146,12.522222,19.396376,47.401623,13.021119,-33.182007,-7.853818,-9.335086,-55.76669,-4.184189,49.047115,27.357883,9.353544,-41.234245,5.817163,-16.356262,-4.0287905,2.4883811,24.506548,-1.559371,-42.650417,-33.169025,-21.753355,-16.809546,6.252875,-34.91704,-28.894604,3.0267978,-14.670407,53.86842,8.081829,65.19422,22.361122,48.520317,-41.020252,-4.4505787,4.9151554,-19.646414
99,24.935911,14.02702,-5.5150423,8.941517,10.243548,-3.905464,10.376339,-2.838131,-8.108967,7.756999,-7.137562,22.589375,-16.297703,0.5041878,15.697952,-4.944495,4.3991923,7.6323357,-19.213175,-25.546024,7.189866,13.806242,-15.507411,10.65344,-10.226845,-1.2239536,10.907151,-22.369434,1.884109,-12.290313,-11.649509,-0.6134808,-1.5714808,-23.085644,-8.4316845,15.044001,9.662295,-26.252916,-8.963272,-18.352795,-18.206158,36.532154,-10.039228,21.043337,30.046787,4.5085187,2.04256,-20.335506,8.301319,2.8712897,-11.561232,-7.476016,-4.2257624,-0.98588777,-14.513845,-15.292412,-21.431257,-19.123844,20.864851,22.175867,-0.0995788,-7.203029,5.230696,21.634037,-15.790615,-13.996362,-3.0988626,-30.414062,-30.293444,-25.290861,-24.527569,6.527589,-16.142113,-10.778593,-8.299274,0.6323641,-12.203088,-7.1141834,9.309356,13.166721,5.109532,-9.64464,-2.003066,-6.3102326,-9.72091,20.561855,-18.085346,-37.372482,-22.557436,-2.558897,-6.8336163,5.8069434,17.524044,53.867126,28.728647,-0.10069662,-12.233793,-5.289099,1.2429962
102,-9.518736,33.828285,-26.297043,40.731148,23.19981,-1.6768,20.838717,39.156082,44.2695,21.225313,38.707817,12.893698,-1.4873616,-9.119416,11.268919,19.965973,-3.2832978,-4.5168505,-26.514797,-10.160259,-4.5400662,13.451832,-23.720394,-20.029835,-23.039604,12.306658,27.78412,-16.705553,1.4703531,-16.395658,-16.51064,-0.65136325,-8.454501,-15.344888,-26.685183,21.817,26.156746,-18.011652,-28.936367,-21.65261,-25.672781,-7.6297827,-15.174924,-19.746851,-5.1311045,16.971943,36.77791,-25.607204,-9.305365,-6.764762,-26.305666,17.068785,-15.547595,-1.382783,5.435261,-11.935341,-13.5215645,-23.847256,-16.885998,7.643799,-14.973087,23.758255,-1.6320677,27.863783,6.522092,-2.5476255,-24.27111,-26.843035,-2.8139167,-25.966034,-27.860106,40.943512,-3.456139,25.299623,-8.119861,-5.1979733,0.03871572,-17.907991,11.002294,6.5692897,24.844833,-33.85252,-24.158886,21.324238,-5.7556667,-1.690135,4.25913,-33.61682,-3.313573,-4.422812,0.59708077,11.18417,45.8499,1.7430155,13.771632,-28.274815,2.6520307,-10.048873,-18.704166
104,17.401934,4.782199,-15.778296,11.109737,-19.80711,-28.050714,-6.646601,-14.543432,-21.008883,-22.619843,-12.59155,10.038221,-22.741356,-20.439917,1.6274093,5.5797396,21.59616,-39.879124,-40.096394,-2.876599,-9.985049,29.555119,-14.589475,16.861092,-3.0341797,5.1699386,-7.5226574,-12.123936,-5.770919,31.623333,-3.524303,-1.2182937,57.286903,4.822246,2.6108036,-28.777588,11.795196,6.193944,1.1433766,6.327725,5.5571003,17.593176,0.5412329,8.198261,-13.206168,13.86445,-22.47203,-43.785324,-19.763914,-1.4024799,-6.7697806,-6.5431952,10.402308,6.979825,1.1940156,4.319608,-7.2277565,-12.672094,-1.6691602,24.981619,30.333618,-6.4191937,-1.9687705,-0.27415973,14.534022,19.16319,-13.078515,2.5197995,-4.134931,-25.57789,7.7087927,-5.785359,2.8501165,-15.418318,-7.567896,13.124887,7.5899744,0.67886007,12.153392,8.920013,-0.6502214,-0.618507,20.024403,-33.263836,5.1084538,8.989582,-25.780575,-3.6754825,-23.500168,-24.566303,33.46227,-22.018017,16.65008,5.579747,8.257385,-3.4785948,-21.106377,11.264524,-6.3782735
